n = 2^10; Tiempo NearestX ; IOs NearestX ; Tiempo Hilbert; IOs Hilbert; Tiempo STR; IOS STR;
Rect(100712, 14399, 137132, 60798); 21400; 1; 26500; 1; 14300; 1
Rect(248845, 404420, 307402, 477045); 13100; 1; 26500; 1; 10400; 1
Rect(21432, 231551, 77630, 245121); 12100; 1; 27300; 1; 10800; 1
Rect(480187, 13155, 500000, 36105); 13200; 1; 3851801; 4; 10500; 1
Rect(165572, 354569, 172965, 400030); 12700; 1; 26900; 1; 11600; 1
Rect(453607, 307187, 500000, 322710); 11800; 1; 82800; 1; 10700; 1
Rect(415925, 240333, 438090, 257084); 13700; 1; 50600; 1; 10100; 1
Rect(408363, 424108, 484786, 428541); 12100; 1; 26000; 1; 10200; 1
Rect(121230, 394340, 152411, 419342); 11800; 1; 26900; 1; 10400; 1
Rect(112359, 50559, 126233, 59237); 12300; 1; 43600; 1; 13000; 1
Rect(149023, 187523, 194735, 236763); 12400; 1; 27100; 1; 14000; 1
Rect(170085, 160600, 221018, 235805); 12800; 1; 27400; 1; 58600; 1
Rect(344940, 378798, 391237, 463916); 13000; 1; 26900; 1; 12700; 1
Rect(12590, 418592, 74942, 500000); 15800; 1; 25900; 1; 11800; 1
Rect(175689, 202641, 274221, 262413); 29700; 1; 26100; 1; 11700; 1
Rect(463916, 399811, 500000, 443411); 11900; 1; 27500; 1; 10500; 1
Rect(1062, 129844, 56977, 139304); 11900; 1; 26800; 1; 11300; 1
Rect(91885, 142081, 164346, 160901); 12000; 1; 26500; 1; 14100; 1
Rect(113362, 150781, 192164, 243734); 17600; 1; 27400; 1; 12400; 1
Rect(415387, 111967, 485082, 121160); 12500; 1; 27400; 1; 11200; 1
Rect(384248, 144971, 477111, 216731); 12900; 1; 27800; 1; 23200; 1
Rect(304596, 266435, 355850, 289605); 55400; 1; 27400; 1; 10700; 1
Rect(193162, 206763, 227691, 272183); 16000; 1; 27800; 1; 10700; 1
Rect(97360, 381453, 151883, 402888); 12800; 1; 32300; 1; 10100; 1
Rect(385840, 117553, 457820, 135593); 13300; 1; 28700; 1; 11200; 1
Rect(447472, 84432, 458761, 183309); 12200; 1; 25800; 1; 11100; 1
; 1468300; 100; 5653401; 103; 1271901; 100

n = 2^17; Tiempo NearestX ; IOs NearestX ; Tiempo Hilbert; IOs Hilbert; Tiempo STR; IOS STR;
Rect(277899, 282511, 322852, 308727); 32400; 1; 34700; 1; 23901; 1
Rect(347627, 232199, 390745, 242237); 36500; 1; 15500; 1; 15700; 1
Rect(123878, 316180, 132167, 394383); 13900; 1; 14900; 1; 27300; 1
Rect(130835, 209508, 180757, 294677); 17500; 1; 20700; 1; 15500; 1
Rect(325281, 269808, 352435, 345907); 13600; 1; 16000; 1; 14200; 1
Rect(147479, 229079, 207248, 250324); 16300; 1; 16000; 1; 52200; 1
Rect(479264, 62280, 490038, 80278); 20100; 1; 34900; 1; 14700; 1
Rect(155055, 2042, 185740, 94764); 17300; 1; 17000; 1; 14400; 1
Rect(212752, 324257, 273275, 406142); 14700; 1; 48200; 1; 14300; 1
Rect(81795, 253763, 84710, 298829); 14000; 1; 16700; 1; 14300; 1
Rect(230112, 322969, 281346, 364210); 22300; 1; 59201; 1; 14800; 1
Rect(225860, 414181, 281898, 431687); 18800; 1; 15100; 1; 20200; 1
Rect(231315, 138513, 322850, 201585); 19300; 1; 14800; 1; 14800; 1
Rect(496398, 435512, 500000, 500000); 18400; 1; 15400; 1; 14600; 1
Rect(429710, 381745, 498212, 424616); 21600; 1; 15100; 1; 14400; 1
Rect(184346, 368575, 189605, 395749); 21700; 1; 14600; 1; 15200; 1
Rect(433128, 282012, 477747, 284060); 42900; 1; 15200; 1; 14600; 1
Rect(458239, 150189, 463180, 185740); 21900; 1; 20000; 1; 14000; 1
Rect(279421, 426443, 328722, 456886); 25200; 1; 15000; 1; 15400; 1
Rect(103578, 154167, 181064, 170118); 20200; 1; 23200; 1; 15100; 1
Rect(191153, 12163, 253557, 87073); 13400; 1; 29800; 1; 14800; 1
Rect(81157, 388819, 161805, 439223); 16800; 1; 15000; 1; 15100; 1
Rect(64591, 476801, 152822, 479286); 32300; 1; 15700; 1; 14600; 1
Rect(388495, 282898, 476876, 313539); 19100; 1; 15600; 1; 14300; 1
Rect(427203, 14427, 492950, 71568); 15600; 1; 14300; 1; 40100; 1
Rect(11580, 316360, 17213, 323794); 22900; 1; 14900; 1; 30701; 1
Rect(459678, 183113, 497857, 274507); 54300; 1; 16100; 1; 15100; 1
Rect(161318, 316031, 201358, 385450); 48500; 1; 14800; 1; 14600; 1
Rect(375285, 452296, 389296, 500000); 22500; 1; 14900; 1; 14600; 1
Rect(439526, 385814, 500000, 387018); 49000; 1; 14800; 1; 15000; 1
Rect(499988, 138634, 500000, 143271); 14800; 1; 24100; 1; 15700; 1
Rect(459864, 261700, 500000, 361518); 44600; 1; 16600; 1; 14500; 1
Rect(339660, 98677, 381624, 122314); 15300; 1; 15400; 1; 15000; 1
Rect(175310, 490328, 236597, 500000); 16000; 1; 15200; 1; 14300; 1
Rect(387225, 353832, 464297, 392712); 21800; 1; 15400; 1; 14700; 1
Rect(203435, 386798, 244063, 484179); 24900; 1; 14800; 1; 14800; 1
Rect(260679, 417137, 318544, 475183); 41900; 1; 23300; 1; 14900; 1
Rect(417665, 150329, 500000, 218518); 25200; 1; 15600; 1; 14100; 1
Rect(62649, 130314, 114114, 137838); 21600; 1; 15300; 1; 15700; 1
Rect(218489, 243170, 250835, 309552); 17300; 1; 21300; 1; 18100; 1
Rect(163604, 377057, 181675, 468724); 20200; 1; 17000; 1; 15800; 1
Rect(328150, 441907, 379465, 500000); 20800; 1; 17900; 1; 15800; 1
Rect(268927, 15710, 354815, 113925); 15400; 1; 37300; 1; 14900; 1
Rect(348801, 284455, 358778, 313551); 13700; 1; 15400; 1; 15500; 1
Rect(187672, 337969, 200581, 339258); 17300; 1; 14300; 1; 15800; 1
Rect(128251, 212826, 162489, 289068); 21000; 1; 20300; 1; 14800; 1
Rect(1257, 415788, 99336, 474670); 32900; 1; 15100; 1; 30800; 1
Rect(264573, 257750, 295022, 336448); 12500; 1; 15000; 1; 17000; 1
Rect(179937, 382247, 268447, 404413); 27800; 1; 15200; 1; 16700; 1
Rect(160788, 114661, 209398, 137245); 17800; 1; 15300; 1; 22800; 1
Rect(267226, 124063, 309026, 157047); 16100; 1; 15100; 1; 16200; 1
Rect(404525, 233852, 497465, 239403); 19400; 1; 14900; 1; 16200; 1
Rect(368960, 109177, 461136, 195392); 14900; 1; 20100; 1; 16000; 1
Rect(160744, 365477, 191282, 387841); 12600; 1; 14900; 1; 14900; 1
Rect(295666, 477136, 307491, 500000); 14400; 1; 19800; 1; 15200; 1
Rect(256112, 245727, 312467, 263132); 16200; 1; 16000; 1; 15900; 1
Rect(388298, 380904, 404055, 406399); 18000; 1; 56601; 1; 15700; 1
Rect(478780, 109966, 498170, 145984); 13400; 1; 14400; 1; 15400; 1
Rect(394937, 94406, 445080, 103852); 98000; 1; 14900; 1; 15900; 1
Rect(399808, 407036, 493507, 425697); 15500; 1; 15000; 1; 16500; 1
Rect(7782, 359994, 106959, 427014); 16900; 1; 14200; 1; 15200; 1
Rect(15072, 473690, 31193, 486543); 19800; 1; 14900; 1; 16901; 1
Rect(216703, 129428, 297183, 221225); 16700; 1; 14400; 1; 15400; 1
Rect(489381, 447147, 494431, 455763); 13700; 1; 26400; 1; 16200; 1
Rect(226755, 357866, 229018, 407016); 23200; 1; 15000; 1; 15800; 1
Rect(429049, 103825, 488322, 156195); 19400; 1; 29901; 1; 16500; 1
Rect(92404, 272528, 131857, 344224); 19500; 1; 17000; 1; 14500; 1
Rect(168626, 278640, 180334, 305726); 28700; 1; 15000; 1; 16400; 1
Rect(306266, 367035, 360502, 440685); 48000; 1; 21500; 1; 15900; 1
Rect(328757, 383750, 359644, 416452); 20800; 1; 15100; 1; 14200; 1
Rect(211071, 485791, 230144, 488548); 18500; 1; 14800; 1; 17200; 1
Rect(1312, 165683, 72151, 209728); 19700; 1; 14300; 1; 15700; 1
Rect(489552, 201267, 500000, 290829); 13800; 1; 14600; 1; 20700; 1
Rect(18031, 440587, 52525, 495938); 19800; 1; 14400; 1; 15400; 1
Rect(334407, 342025, 413959, 408975); 15900; 1; 14100; 1; 14900; 1
Rect(489318, 287013, 500000, 331550); 13700; 1; 14800; 1; 14300; 1
Rect(289428, 62726, 293032, 119799); 13400; 1; 25900; 1; 15600; 1
Rect(348104, 352087, 374402, 411679); 13500; 1; 17000; 1; 14700; 1
Rect(309700, 440709, 312275, 454400); 12900; 1; 15000; 1; 14700; 1
Rect(139916, 460316, 149448, 500000); 15700; 1; 14900; 1; 14800; 1
Rect(223873, 101152, 310746, 200658); 16400; 1; 15300; 1; 15100; 1
Rect(74068, 324583, 168637, 344004); 13200; 1; 16300; 1; 15100; 1
Rect(419410, 367680, 500000, 446680); 17700; 1; 15200; 1; 15700; 1
Rect(396869, 499444, 476991, 500000); 16900; 1; 15100; 1; 26600; 1
Rect(395464, 184510, 405296, 255889); 13000; 1; 15000; 1; 17600; 1
Rect(213486, 302243, 304668, 325833); 14600; 1; 26100; 1; 25300; 1
Rect(108944, 365489, 183725, 406794); 16600; 1; 17200; 1; 16700; 1
Rect(32711, 334833, 78754, 395747); 14000; 1; 28900; 1; 14300; 1
Rect(155036, 293533, 246891, 337477); 15700; 1; 17300; 1; 22900; 1
Rect(125315, 250619, 191060, 268522); 12900; 1; 15800; 1; 15300; 1
Rect(350512, 49189, 362141, 52708); 12900; 1; 18200; 1; 15200; 1
Rect(345642, 252773, 437849, 332668); 12300; 1; 16000; 1; 16100; 1
Rect(299095, 205763, 386180, 237773); 13900; 1; 15600; 1; 17901; 1
Rect(447388, 268643, 500000, 366600); 12300; 1; 14900; 1; 15300; 1
Rect(68776, 260016, 141512, 300369); 11201; 1; 14900; 1; 16600; 1
Rect(23190, 231259, 108631, 293835); 15900; 1; 14900; 1; 18200; 1
Rect(322287, 79874, 360335, 107009); 35500; 1; 24800; 1; 16100; 1
Rect(139319, 284616, 157832, 350193); 12500; 1; 15400; 1; 17200; 1
Rect(274861, 131372, 350020, 184656); 11800; 1; 49600; 1; 16400; 1
Rect(271918, 380708, 296052, 429386); 11400; 1; 16600; 1; 16100; 1
; 2088601; 100; 1895903; 100; 1702804; 100

n = 2^18; Tiempo NearestX ; IOs NearestX ; Tiempo Hilbert; IOs Hilbert; Tiempo STR; IOS STR;
Rect(410773, 497234, 500000, 500000); 20001; 1; 23700; 1; 43500; 1
Rect(19087, 311403, 87706, 405955); 13501; 1; 15700; 1; 31900; 1
Rect(470430, 486875, 500000, 500000); 13300; 1; 16000; 1; 30900; 1
Rect(103370, 370018, 113167, 376409); 31101; 1; 14100; 1; 32500; 1
Rect(210447, 225080, 232617, 288035); 15100; 1; 12800; 1; 31900; 1
Rect(192186, 63245, 220653, 158221); 33800; 1; 13600; 1; 30700; 1
Rect(208080, 391518, 246978, 479607); 15401; 1; 12400; 1; 30400; 1
Rect(71515, 32022, 107498, 113815); 14101; 1; 19800; 1; 30000; 1
Rect(186831, 135837, 239744, 140808); 14100; 1; 12900; 1; 30900; 1
Rect(182102, 332748, 191823, 425083); 14600; 1; 13200; 1; 30000; 1
Rect(228846, 7397, 285819, 32886); 13400; 1; 13500; 1; 33500; 1
Rect(168052, 8336, 229319, 106611); 30700; 1; 13100; 1; 30900; 1
Rect(177646, 322991, 200152, 376111); 30501; 1; 12800; 1; 28000; 1
Rect(299721, 32835, 352563, 82827); 15700; 1; 13400; 1; 28700; 1
Rect(37266, 6657, 101783, 36156); 15300; 1; 13100; 1; 27000; 1
Rect(239184, 184598, 313939, 268893); 15001; 1; 13100; 1; 28600; 1
Rect(295692, 285054, 362823, 292291); 16401; 1; 28800; 1; 28200; 1
Rect(424308, 255761, 429498, 347120); 16100; 1; 14700; 1; 26600; 1
Rect(182091, 288614, 238796, 324021); 15900; 1; 14200; 1; 28400; 1
Rect(329447, 80852, 429197, 87675); 16100; 1; 13200; 1; 25700; 1
Rect(227295, 454732, 299284, 500000); 15401; 1; 13200; 1; 25600; 1
Rect(26008, 294841, 91906, 362648); 15500; 1; 13400; 1; 25100; 1
Rect(296038, 210031, 353700, 284292); 16500; 1; 13400; 1; 25800; 1
Rect(417836, 96168, 474095, 158980); 15100; 1; 13400; 1; 26000; 1
Rect(192323, 325007, 260847, 365203); 15500; 1; 13800; 1; 24100; 1
Rect(367759, 184842, 375520, 185157); 21401; 1; 12800; 1; 24700; 1
Rect(455854, 453088, 500000, 476934); 18800; 1; 13300; 1; 24600; 1
Rect(435629, 139078, 448081, 190382); 17601; 1; 13300; 1; 37200; 1
Rect(71965, 402919, 135484, 500000); 16600; 1; 13800; 1; 24500; 1
Rect(481906, 396862, 500000, 432029); 21500; 1; 13700; 1; 24300; 1
Rect(308263, 262253, 331123, 290543); 16900; 1; 13100; 1; 24200; 1
Rect(34185, 247830, 113553, 294731); 16100; 1; 13600; 1; 23700; 1
Rect(249956, 289147, 289608, 346676); 15700; 1; 14000; 1; 24300; 1
Rect(60782, 90143, 73231, 180585); 16600; 1; 13100; 1; 24000; 1
Rect(293410, 407874, 294312, 447204); 16600; 1; 13801; 1; 24300; 1
Rect(11720, 463302, 104781, 500000); 16101; 1; 12700; 1; 24300; 1
Rect(103413, 250583, 109124, 329381); 15800; 1; 13400; 1; 24000; 1
Rect(476827, 420240, 500000, 463259); 15900; 1; 13100; 1; 24000; 1
Rect(274923, 491871, 292795, 500000); 38501; 1; 13000; 1; 24600; 1
Rect(276644, 25347, 316650, 33015); 16300; 1; 13200; 1; 24100; 1
Rect(258990, 75942, 339609, 80689); 15700; 1; 12800; 1; 24300; 1
Rect(476325, 359815, 500000, 377632); 15401; 1; 13600; 1; 24300; 1
Rect(24012, 399497, 25612, 488195); 16000; 1; 13100; 1; 26700; 1
Rect(388458, 106064, 424290, 154095); 15500; 1; 13100; 1; 26600; 1
Rect(166302, 213566, 249022, 237909); 14900; 1; 13800; 1; 27500; 1
Rect(332397, 395049, 395523, 469010); 15001; 1; 13500; 1; 29000; 1
Rect(44463, 236085, 134728, 321311); 15301; 1; 22800; 1; 28200; 1
Rect(380528, 117524, 416959, 170257); 15101; 1; 22200; 1; 26000; 1
Rect(137552, 411413, 204086, 444922); 16001; 1; 22200; 1; 25900; 1
Rect(431302, 272983, 442530, 315437); 15700; 1; 22600; 1; 25600; 1
Rect(487545, 494370, 500000, 500000); 16200; 1; 22800; 1; 26399; 1
Rect(496386, 320029, 497291, 348190); 15101; 1; 23201; 1; 25600; 1
Rect(78567, 469738, 96331, 500000); 15201; 1; 22800; 1; 26100; 1
Rect(214076, 485015, 299382, 500000); 15601; 1; 22300; 1; 25999; 1
Rect(234380, 76771, 255240, 87866); 15000; 1; 23400; 1; 26100; 1
Rect(242281, 359106, 258748, 401232); 15300; 1; 23600; 1; 25700; 1
Rect(469487, 488017, 500000, 500000); 15500; 1; 22300; 1; 24000; 1
Rect(120886, 215740, 204774, 256165); 15100; 1; 21800; 1; 24800; 1
Rect(15063, 492754, 19996, 500000); 15100; 1; 21900; 1; 23200; 1
Rect(379544, 52448, 415365, 72454); 16200; 1; 26800; 1; 24200; 1
Rect(266477, 158271, 348767, 233106); 16100; 1; 22300; 1; 24600; 1
Rect(452012, 367867, 500000, 376239); 16300; 1; 23200; 1; 58900; 1
Rect(294692, 359211, 332047, 363155); 15300; 1; 22100; 1; 25000; 1
Rect(350140, 402411, 356226, 496479); 15601; 1; 22100; 1; 26100; 1
Rect(336565, 333751, 418792, 393250); 15300; 1; 27300; 1; 26100; 1
Rect(53145, 193984, 109157, 231114); 16300; 1; 25900; 1; 26600; 1
Rect(138486, 61703, 165854, 68017); 15200; 1; 24900; 1; 26700; 1
Rect(271560, 262091, 328945, 283904); 15700; 1; 25100; 1; 26200; 1
Rect(43100, 499624, 114098, 500000); 15401; 1; 23100; 1; 26200; 1
Rect(313453, 158503, 334386, 209330); 15400; 1; 24800; 1; 26100; 1
Rect(216171, 47416, 288818, 101427); 16500; 1; 24300; 1; 24000; 1
Rect(419917, 168316, 435074, 171735); 16101; 1; 24100; 1; 24500; 1
Rect(354265, 295658, 407946, 381647); 16301; 1; 24900; 1; 24800; 1
Rect(77966, 89266, 147582, 90275); 15901; 1; 24800; 1; 24300; 1
Rect(103921, 342834, 130608, 416480); 15201; 1; 24700; 1; 24900; 1
Rect(473817, 29874, 500000, 83299); 10761224; 11; 23700; 1; 20423175; 15
Rect(63417, 234583, 110273, 247282); 18501; 1; 24200; 1; 23100; 1
Rect(475334, 172116, 500000, 242099); 17701; 1; 24500; 1; 22000; 1
Rect(242413, 11182, 260084, 69399); 17901; 1; 34000; 1; 22900; 1
Rect(33059, 167267, 122380, 176843); 18301; 1; 23300; 1; 23000; 1
Rect(63706, 356776, 153426, 379407); 18200; 1; 25100; 1; 22500; 1
Rect(316339, 376670, 397274, 378514); 17500; 1; 24200; 1; 22400; 1
Rect(31574, 6183, 127964, 71584); 18000; 1; 58800; 1; 24300; 1
Rect(378610, 140963, 441453, 213888); 17101; 1; 25400; 1; 22600; 1
Rect(381542, 390477, 422658, 410319); 17100; 1; 26900; 1; 23000; 1
Rect(51654, 147538, 59259, 207548); 19001; 1; 29000; 1; 22000; 1
Rect(433124, 62656, 452079, 103547); 19300; 1; 29400; 1; 22400; 1
Rect(397242, 306099, 484984, 318351); 22301; 1; 26900; 1; 32100; 1
Rect(89087, 443614, 95284, 500000); 24100; 1; 27600; 1; 25000; 1
Rect(183925, 337932, 263574, 421378); 27400; 1; 34800; 1; 24300; 1
Rect(276048, 113738, 373395, 205080); 27701; 1; 26200; 1; 25900; 1
Rect(273736, 187686, 324648, 245734); 26300; 1; 26800; 1; 26500; 1
Rect(246517, 490344, 342865, 500000); 25801; 1; 26300; 1; 26100; 1
Rect(403617, 289907, 440281, 310080); 24401; 1; 25000; 1; 26200; 1
Rect(380250, 300753, 464400, 303403); 24100; 1; 26000; 1; 37300; 1
Rect(47282, 379074, 129904, 434474); 26301; 1; 27000; 1; 26299; 1
Rect(27404, 170314, 81532, 251024); 24700; 1; 26200; 1; 26100; 1
Rect(314983, 298534, 339787, 350757); 24401; 1; 26400; 1; 25500; 1
Rect(119036, 284518, 193787, 356796); 24701; 1; 24100; 1; 25199; 1
Rect(85604, 164573, 113555, 204947); 24200; 1; 24600; 1; 24300; 1
; 12560264; 110; 2031802; 100; 23067071; 114

n = 2^19; Tiempo NearestX ; IOs NearestX ; Tiempo Hilbert; IOs Hilbert; Tiempo STR; IOS STR;
Rect(482570, 354781, 483564, 375427); 40500; 1; 66800; 1; 17600; 1
Rect(408848, 437460, 496235, 458431); 12300; 1; 23700; 1; 14600; 1
Rect(384517, 16020, 481620, 84779); 12300; 1; 26400; 1; 19100; 1
Rect(495831, 141391, 500000, 227881); 16600; 1; 27500; 1; 12100; 1
Rect(205992, 42373, 222694, 114472); 16000; 1; 34400; 1; 12100; 1
Rect(269923, 69137, 292738, 150878); 16700; 1; 72600; 1; 13200; 1
Rect(488298, 274820, 500000, 342775); 13300; 1; 26100; 1; 12400; 1
Rect(472288, 159615, 477878, 258896); 31500; 1; 24100; 1; 12500; 1
Rect(68751, 92042, 153626, 92280); 13900; 1; 24400; 1; 12400; 1
Rect(423380, 95145, 499431, 121497); 27500; 1; 24500; 1; 12000; 1
Rect(108492, 312845, 164706, 399448); 13800; 1; 24400; 1; 12400; 1
Rect(350991, 361666, 383105, 389775); 12300; 1; 24500; 1; 12000; 1
Rect(129811, 348241, 212357, 374918); 12500; 1; 24400; 1; 13500; 1
Rect(13775, 346001, 52208, 441044); 27600; 1; 52000; 1; 11900; 1
Rect(411167, 395532, 422720, 470889); 12800; 1; 22800; 1; 14900; 1
Rect(373975, 138180, 404706, 223515); 12500; 1; 56300; 1; 12300; 1
Rect(76797, 287908, 126645, 289899); 12400; 1; 24100; 1; 12900; 1
Rect(149143, 203126, 153134, 289354); 12800; 1; 24300; 1; 12900; 1
Rect(138899, 424509, 148474, 482240); 12800; 1; 35500; 1; 12100; 1
Rect(142140, 147054, 175237, 189570); 13100; 1; 27200; 1; 12100; 1
Rect(69684, 12974, 131862, 92835); 13400; 1; 25700; 1; 12200; 1
Rect(448884, 38360, 466745, 101201); 13400; 1; 26200; 1; 11900; 1
Rect(266337, 318976, 275262, 365011); 12500; 1; 24300; 1; 11900; 1
Rect(221991, 269002, 254081, 330631); 12200; 1; 24300; 1; 12200; 1
Rect(281770, 47459, 304637, 103706); 12200; 1; 23500; 1; 12100; 1
Rect(368900, 357466, 427654, 410273); 12200; 1; 57700; 1; 11900; 1
Rect(269088, 481691, 289606, 500000); 12200; 1; 26000; 1; 12000; 1
Rect(125763, 81380, 184618, 98750); 12300; 1; 25100; 1; 11900; 1
Rect(49243, 59567, 120679, 116916); 12300; 1; 23600; 1; 12700; 1
Rect(447121, 340989, 465018, 405371); 12200; 1; 24200; 1; 12500; 1
Rect(426685, 342966, 483656, 431321); 12700; 1; 25000; 1; 16200; 1
Rect(420739, 148169, 500000, 241358); 29903106; 36; 22200; 1; 12600; 1
Rect(348564, 292576, 419659, 304638); 33400; 1; 22100; 1; 12600; 1
Rect(466226, 345647, 500000, 426114); 23700; 1; 22900; 1; 12300; 1
Rect(367600, 325254, 440355, 338309); 18300; 1; 23600; 1; 12000; 1
Rect(139157, 248119, 194851, 263873); 28700; 1; 23900; 1; 12100; 1
Rect(319068, 105907, 323339, 170105); 13700; 1; 22000; 1; 11900; 1
Rect(395744, 154758, 477460, 235443); 13200; 1; 22200; 1; 12100; 1
Rect(475458, 275574, 500000, 371445); 12300; 1; 22100; 1; 12000; 1
Rect(319021, 388345, 330614, 397765); 13100; 1; 21900; 1; 12200; 1
Rect(434223, 402073, 440357, 488141); 11800; 1; 55200; 1; 11800; 1
Rect(81601, 172844, 166762, 243167); 12700; 1; 24400; 1; 12200; 1
Rect(372500, 30645, 388884, 127173); 12400; 1; 26300; 1; 11900; 1
Rect(313996, 47627, 388501, 67997); 30900; 1; 27600; 1; 12000; 1
Rect(299254, 266384, 381746, 337894); 11900; 1; 26300; 1; 12000; 1
Rect(429500, 324197, 478219, 331077); 11900; 1; 24300; 1; 13000; 1
Rect(235874, 128742, 255559, 153907); 12700; 1; 25400; 1; 12600; 1
Rect(339149, 406041, 407222, 431766); 12500; 1; 27100; 1; 11900; 1
Rect(376962, 20628, 406618, 97341); 12600; 1; 32700; 1; 13400; 1
Rect(182175, 131513, 239427, 192887); 11700; 1; 27300; 1; 12300; 1
Rect(216676, 494709, 222363, 500000); 11900; 1; 29300; 1; 12000; 1
Rect(212987, 75197, 309951, 140531); 13300; 1; 28700; 1; 11900; 1
Rect(106889, 344334, 130190, 435354); 13700; 1; 28800; 1; 12000; 1
Rect(74586, 35982, 106115, 50473); 13500; 1; 26700; 1; 11900; 1
Rect(328634, 33196, 361114, 59735); 12000; 1; 26800; 1; 11900; 1
Rect(378334, 222146, 441165, 318663); 12300; 1; 28800; 1; 13400; 1
Rect(5094, 276147, 29640, 326809); 12100; 1; 29000; 1; 12000; 1
Rect(222940, 215933, 230443, 288275); 11800; 1; 29500; 1; 28600; 1
Rect(109564, 324561, 180203, 328993); 12000; 1; 29600; 1; 12000; 1
Rect(108653, 258335, 202136, 274568); 12000; 1; 38600; 1; 12000; 1
Rect(362322, 385376, 380241, 467091); 12500; 1; 37500; 1; 12400; 1
Rect(333221, 184440, 365274, 190044); 13100; 1; 23600; 1; 12000; 1
Rect(58936, 160107, 60645, 191780); 12000; 1; 23500; 1; 12000; 1
Rect(180746, 412158, 221851, 415929); 13600; 1; 18700; 1; 12000; 1
Rect(346834, 62681, 396467, 122046); 11800; 1; 18200; 1; 12900; 1
Rect(411871, 59421, 485049, 95584); 12000; 1; 17800; 1; 12100; 1
Rect(162762, 412763, 196893, 500000); 11900; 1; 21200; 1; 12000; 1
Rect(329740, 472279, 357659, 500000); 12900; 1; 17400; 1; 10800; 1
Rect(59681, 166118, 114649, 223945); 12200; 1; 21700; 1; 13500; 1
Rect(93012, 315394, 166404, 367593); 12200; 1; 17200; 1; 12500; 1
Rect(166230, 157567, 198081, 224737); 12300; 1; 15000; 1; 63700; 1
Rect(188335, 404493, 271082, 405827); 12300; 1; 15200; 1; 12200; 1
Rect(63236, 128563, 105347, 215897); 12400; 1; 14800; 1; 11900; 1
Rect(128424, 319721, 171230, 396647); 12200; 1; 14900; 1; 27500; 1
Rect(83037, 66805, 129868, 69670); 11900; 1; 12800; 1; 12100; 1
Rect(167148, 79900, 209866, 132623); 12500; 1; 12600; 1; 12500; 1
Rect(216197, 440518, 298081, 500000); 12200; 1; 14300; 1; 12600; 1
Rect(125938, 408668, 164151, 471251); 11900; 1; 13200; 1; 27400; 1
Rect(362176, 197050, 406154, 251704); 11900; 1; 13000; 1; 12600; 1
Rect(403599, 11087, 439157, 59760); 13200; 1; 11100; 1; 12700; 1
Rect(343973, 457193, 356648, 463443); 11800; 1; 12300; 1; 30600; 1
Rect(7942, 128370, 12409, 205208); 30500; 1; 10800; 1; 12000; 1
Rect(147259, 10693, 204123, 106171); 12200; 1; 26600; 1; 12100; 1
Rect(347507, 305338, 430065, 380766); 12500; 1; 10700; 1; 14000; 1
Rect(65119, 245495, 84479, 287353); 11900; 1; 10500; 1; 11800; 1
Rect(494714, 408585, 500000, 457656); 12000; 1; 10800; 1; 13500; 1
Rect(437815, 96644, 466887, 155130); 13400; 1; 10900; 1; 12300; 1
Rect(148535, 368024, 225545, 376663); 11900; 1; 10600; 1; 13000; 1
Rect(381693, 432400, 440908, 444488); 13900; 1; 10900; 1; 12600; 1
Rect(179404, 302419, 279187, 401550); 11800; 1; 10900; 1; 13400; 1
Rect(95737, 440854, 182012, 500000); 12000; 1; 11300; 1; 12800; 1
Rect(293379, 114587, 313553, 137273); 11900; 1; 11300; 1; 12200; 1
Rect(130677, 381611, 209278, 405147); 34300; 1; 10600; 1; 12300; 1
Rect(193296, 93116, 270979, 115897); 12000; 1; 11500; 1; 12200; 1
Rect(411179, 409721, 487450, 491914); 12000; 1; 11200; 1; 14500; 1
Rect(273606, 381320, 306421, 405138); 11800; 1; 11200; 1; 13300; 1
Rect(288583, 69355, 299630, 123937); 11900; 1; 10700; 1; 12800; 1
Rect(127803, 264647, 164253, 265636); 11800; 1; 25300; 1; 12600; 1
Rect(435839, 309611, 499889, 392315); 12600; 1; 10800; 1; 12500; 1
Rect(120756, 347238, 179258, 362522); 13400; 1; 10700; 1; 12100; 1
; 31338606; 135; 2370200; 100; 1373100; 100

n = 2^20; Tiempo NearestX ; IOs NearestX ; Tiempo Hilbert; IOs Hilbert; Tiempo STR; IOS STR;
Rect(42041, 484590, 67407, 500000); 44200; 1; 16900; 1; 15700; 1
Rect(321554, 232391, 414994, 266005); 18400; 1; 12800; 1; 14500; 1
Rect(386499, 129580, 442410, 222492); 18000; 1; 12400; 1; 11300; 1
Rect(84830, 125891, 157640, 210143); 19300; 1; 12600; 1; 13100; 1
Rect(464864, 43745, 497217, 67025); 18500; 1; 13700; 1; 12400; 1
Rect(204903, 115136, 241376, 140482); 26700; 1; 17300; 1; 11400; 1
Rect(200987, 332392, 283683, 386752); 17900; 1; 22900; 1; 11300; 1
Rect(308791, 280431, 346187, 343794); 29600; 1; 17300; 1; 11700; 1
Rect(443122, 177775, 448176, 220184); 20900; 1; 12700; 1; 11300; 1
Rect(485469, 281707, 500000, 294448); 18900; 1; 12400; 1; 11500; 1
Rect(247268, 407188, 315615, 420263); 18200; 1; 11500; 1; 12900; 1
Rect(224455, 250962, 249983, 348988); 18800; 1; 12500; 1; 11900; 1
Rect(75589, 342509, 122760, 415956); 20700; 1; 11700; 1; 11300; 1
